feature,fold,seed,perturbation_type,level,temp,soc_band,mae,rmse,bias
T6_plain,DST,0,r0_scale,r0_scale_0.5,45.0,>65,1.4962755599471662,1.6121027052387942,-1.4962755599471662
T6_plain,DST,0,r0_scale,r0_scale_0.8,0.0,35-65,1.455195514596319,1.5377640428947372,-1.455195514596319
T6_plain,DST,0,r0_scale,r0_scale_0.8,0.0,<=35,1.593342807650497,1.7413127716721353,-1.5857797772690139
T6_plain,DST,0,r0_scale,r0_scale_0.8,0.0,>65,0.7702149387448981,0.9043797199743194,-0.7365363951475853
T6_plain,DST,0,r0_scale,r0_scale_0.8,25.0,35-65,1.492242334677871,1.6123799236561398,-1.492242334677871
T6_plain,DST,0,r0_scale,r0_scale_0.8,25.0,<=35,1.635879021595964,1.7081249302011192,-1.6355521906805002
T6_plain,DST,0,r0_scale,r0_scale_0.8,25.0,>65,0.7037753658686957,0.7617430467960017,-0.6670030569206741
T6_plain,DST,0,r0_scale,r0_scale_0.8,45.0,35-65,1.4070377514529067,1.5384466387272338,-1.4070377514529067
T6_plain,DST,0,r0_scale,r0_scale_0.8,45.0,<=35,0.9372158301015331,1.0891163421423187,-0.8822504445356516
T6_plain,DST,0,r0_scale,r0_scale_0.8,45.0,>65,0.47821840436094054,0.560847236269482,-0.474814144109664
T6_plain,DST,0,r0_scale,r0_scale_1.2,0.0,35-65,2.000667653664914,2.13829142134699,2.000667653664914
T6_plain,DST,0,r0_scale,r0_scale_1.2,0.0,<=35,2.33499361767067,2.5190896814175643,2.33499361767067
T6_plain,DST,0,r0_scale,r0_scale_1.2,0.0,>65,1.0514716453683055,1.0773394113118249,1.0514716453683055
T6_plain,DST,0,r0_scale,r0_scale_1.2,25.0,35-65,1.4273742007704844,1.553609500231809,1.4273742007704844
T6_plain,DST,0,r0_scale,r0_scale_1.2,25.0,<=35,1.0331081201333647,1.2358543189707942,0.9869150339944255
T6_plain,DST,0,r0_scale,r0_scale_1.2,25.0,>65,0.6225544582133891,0.688056226956272,0.6225544582133891
T6_plain,DST,0,r0_scale,r0_scale_1.2,45.0,35-65,1.867219893927133,1.976307805639771,1.867219893927133
T6_plain,DST,0,r0_scale,r0_scale_1.2,45.0,<=35,1.6275926164678658,1.792008206395403,1.6275926164678658
T6_plain,DST,0,r0_scale,r0_scale_1.2,45.0,>65,1.0406281078731097,1.0820058231192644,1.0406281078731097
